REPORT START/STOP
Start Time,14/01/2021,13:56:18
End Time,14/01/2021,15:09:47

Program,R32 pi 4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
14/01/2021;14:00:18,7.71941,6.321368,22.181774,36.365665,4.150674,-6.663482,84.651443
14/01/2021;14:00:19,7.68548,6.315304,22.217653,36.348328,4.084957,-6.683342,84.681343
14/01/2021;14:00:20,7.65126,6.308651,22.253839,36.341881,4.033283,-6.707023,84.689453
14/01/2021;14:00:21,7.61733,6.313078,22.289721,36.321602,3.967848,-6.724131,84.71434
14/01/2021;14:00:22,7.591085,6.315156,22.317472,36.30212,3.902132,-6.738209,84.76947
14/01/2021;14:00:23,7.55672,6.311191,22.353813,36.28907,3.843436,-6.743806,84.84568
14/01/2021;14:00:24,7.526705,6.306554,22.385553,36.274261,3.843436,-6.743806,84.84568
14/01/2021;14:00:25,7.49292,6.300725,22.42128,36.272118,3.785022,-6.738647,84.894989
14/01/2021;14:00:26,7.46247,6.300352,22.45348,36.251534,3.719306,-6.72549,84.875282
14/01/2021;14:00:27,7.432455,6.300152,22.48522,36.231289,3.660611,-6.731222,84.824356
14/01/2021;14:00:28,7.398525,6.296526,22.521099,36.220444,3.602196,-6.757996,84.784752
14/01/2021;14:00:29,7.398525,6.296526,22.521099,36.220444,3.53648,-6.783377,84.720825
14/01/2021;14:00:30,7.36445,6.291181,22.557133,36.203285,3.477785,-6.813046,84.605431
14/01/2021;14:00:31,7.33429,6.290057,22.589027,36.198757,3.419371,-6.826262,84.474747
14/01/2021;14:00:32,7.30413,6.282134,22.62092,36.200729,3.360676,-6.835396,84.338493
14/01/2021;14:00:33,7.262515,6.273275,22.664927,36.157394,3.294959,-6.857638,84.217377
14/01/2021;14:00:34,7.230035,6.272119,22.699274,36.140884,3.232052,-6.876873,84.20002
