REPORT START/STOP
Start Time,20/05/2021,14:51:10
End Time,20/05/2021,16:32:52

Program,R454C_pi_5.5_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
20/05/2021;14:55:08,?,8.033034,?,40.213505,400,399.946472,25,33.858421
20/05/2021;14:55:09,?,8.053762,?,40.243347,400,399.973846,25,33.863583
20/05/2021;14:55:10,?,8.081003,?,40.259449,400,399.96405,25,33.868805
20/05/2021;14:55:11,?,8.105809,?,40.261967,400,399.894806,25,33.868122
20/05/2021;14:55:12,?,8.105809,?,40.261967,400,399.894806,25,33.868122
20/05/2021;14:55:13,?,8.140343,?,40.291977,400,399.804443,25,33.866188
20/05/2021;14:55:14,?,8.169034,?,40.323624,400,399.787231,25,33.865551
20/05/2021;14:55:15,?,8.204151,?,40.335777,400,399.796722,25,33.864754
20/05/2021;14:55:16,?,8.237595,?,40.377525,400,399.762909,25,33.864132
20/05/2021;14:55:17,?,8.256923,?,40.405426,400,399.789246,25,33.87146
20/05/2021;14:55:18,?,8.285607,?,40.414906,400,399.673859,25,33.869617
20/05/2021;14:55:19,?,8.324984,?,40.441387,400,399.571014,25,33.867462
20/05/2021;14:55:20,?,8.324984,?,40.459446,400,399.559692,25,33.865097
20/05/2021;14:55:21,?,8.360561,?,40.48912,400,399.668121,25,33.86327
20/05/2021;14:55:22,?,8.39074,?,40.521072,400,399.809021,25,33.865383
20/05/2021;14:55:23,?,8.418589,?,40.529705,400,399.904022,25,33.872524
20/05/2021;14:55:24,?,8.441326,?,40.522511,400,399.896149,25,33.881008
20/05/2021;14:55:25,?,8.460839,?,40.505116,400,399.783844,25,33.892288
20/05/2021;14:55:26,?,8.480192,?,40.487339,400,399.744049,25,33.899696
20/05/2021;14:55:27,?,8.499229,?,40.487339,400,399.744049,25,33.899696
20/05/2021;14:55:28,?,8.51703,?,40.49604,400,399.730927,25,33.898426
20/05/2021;14:55:29,?,8.533721,?,40.510017,400,400.223114,25,33.895473
20/05/2021;14:55:30,?,8.549132,?,40.509613,400,400.521362,25,33.896767
20/05/2021;14:55:31,?,8.563972,?,40.523445,400,400.693604,25,33.90313
20/05/2021;14:55:32,?,8.580908,?,40.532257,400,400.729126,25,33.897408
20/05/2021;14:55:33,?,8.594544,?,40.544994,400,400.672119,25,33.900345
20/05/2021;14:55:34,?,8.594544,?,40.555374,400,400.636902,25,33.910046
20/05/2021;14:55:35,?,8.606898,?,40.565342,400,400.660431,25,33.910622
20/05/2021;14:55:36,?,8.616957,?,40.567284,400,400.648621,25,33.910755
20/05/2021;14:55:37,?,8.624805,?,40.549553,400,400.621246,25,33.911396
20/05/2021;14:55:38,?,8.631559,?,40.563866,400,400.566711,25,33.907936
20/05/2021;14:55:39,?,8.642112,?,40.560493,400,400.538483,25,33.898808
20/05/2021;14:55:40,?,8.652736,?,40.560493,400,400.538483,25,33.898808
20/05/2021;14:55:41,?,8.664783,?,40.554432,400,400.496826,25,33.892551
20/05/2021;14:55:42,?,8.676843,?,40.560471,400,400.473755,25,33.899406
20/05/2021;14:55:43,?,8.682417,?,40.554558,400,400.451111,25,33.911968
20/05/2021;14:55:44,?,8.691478,?,40.550919,400,400.325531,25,33.918961
20/05/2021;14:55:45,?,8.691478,?,40.560261,400,400.192383,25,33.9105
20/05/2021;14:55:46,?,8.706429,?,40.572563,400,400.111298,25,33.908508
20/05/2021;14:55:47,?,8.721317,?,40.569717,400,400.130798,25,33.911434
20/05/2021;14:55:48,?,8.7404,?,40.552795,400,400.127502,25,33.913227
20/05/2021;14:55:49,?,8.756531,?,40.562965,400,400.106506,25,33.921463
20/05/2021;14:55:50,?,8.774639,?,40.599468,400,400.00116,25,33.932022
20/05/2021;14:55:51,?,8.792706,?,40.598049,400,399.76944,25,33.93605
20/05/2021;14:55:52,?,8.792706,?,40.598984,400,399.792969,25,33.933979
20/05/2021;14:55:53,?,8.814635,?,40.605598,400,399.88501,25,33.936939
20/05/2021;14:55:54,?,8.835784,?,40.609055,400,399.904541,25,33.9338
20/05/2021;14:55:55,?,8.851885,?,40.619473,400,399.934723,25,33.919308
20/05/2021;14:55:56,?,8.86865,?,40.60508,400,399.971344,25,33.910984
20/05/2021;14:55:57,?,8.885506,?,40.60508,400,399.971344,25,33.910984
20/05/2021;14:55:58,?,8.902303,?,40.585712,400,399.979706,25,33.911102
20/05/2021;14:55:59,?,8.916095,?,40.544617,400,399.984985,25,33.905766
20/05/2021;14:56:00,?,8.926618,?,40.514347,400,399.945129,25,33.894115
20/05/2021;14:56:01,?,8.926618,?,40.47826,400,399.904694,25,33.881447
20/05/2021;14:56:02,?,8.937606,?,40.434475,400,399.850647,25,33.872749
20/05/2021;14:56:03,?,8.947001,?,40.404175,400,399.846344,25,33.881386
20/05/2021;14:56:04,?,8.953491,?,40.371998,400,399.816223,25,33.884071
